X,Y,losA_mean,losA_var
499.6304004063254,2109.001360159517,0.049800011820199636,1.0166207346239673e-05
511.6785931774097,2129.817444248413,0.049342874480381375,9.875217757056173e-06
523.726785948494,2150.6335283373087,0.048846940792557046,9.608911000137896e-06
535.7749787195785,2171.4496124262055,0.048314329266641295,9.36381980546618e-06
547.8231714906627,2192.2656965151004,0.04774730752453493,9.13716566284187e-06
559.871364261747,2213.081780603997,0.04714827728254405,8.926748774519385e-06
571.9195570328314,2233.897864692893,0.04651975848568303,8.73084898665662e-06
583.9677498039157,2254.713948781789,0.04586437271429875,8.548140176772212e-06
596.015942575,2275.5300328706853,0.04518482599005999,8.377604379613835e-06
608.0641353460845,2296.3461169595817,0.04448389111354467,8.218465773779488e-06
620.112328117169,2317.162201048477,0.04376438966977561,8.070127897772152e-06
632.160520888253,2337.978285137373,0.04302917384100256,7.932128475136825e-06
644.2087136593375,2358.7943692262693,0.042281108167832517,7.80409010352587e-06
656.256906430422,2379.610453315166,0.04152305140021519,7.685698353425142e-06
668.3050992015062,2400.426537404061,0.0407578385790366,7.576671667341113e-06
680.3532919725906,2421.242621492957,0.03998826348705035,7.476744689137325e-06
692.401484743675,2442.0587055818537,0.039217061604661006,7.385660402592158e-06
704.4496775147591,2462.874789670749,0.038446893701419314,7.303157462427414e-06
716.4978702858435,2483.690873759646,0.0376803301886594,7.228978261444137e-06
728.546063056928,2504.5069578485413,0.036919836351640534,7.1628521378836154e-06
740.5942558280121,2525.3230419374368,0.03616775857193018,7.104517844160162e-06
752.6424485990967,2546.1391260263335,0.035426311641705274,7.053706452806105e-06
764.6906413701811,2566.9552101152294,0.03469756726200175,7.010162531622733e-06
776.7388341412651,2587.7712942041258,0.03398344380621941,6.97363244150838e-06
788.7870269123496,2608.587378293021,0.03328569741900117,6.943874825173397e-06
800.835219683434,2629.4034623819175,0.03260591450850851,6.920660601806694e-06
812.8834124545181,2650.219546470814,0.03194550567773358,6.903774279338158e-06
824.9316052256028,2671.0356305597093,0.031305701127824596,6.893004613233123e-06
836.9797979966871,2691.8517146486065,0.03068754755288977,6.888152072270105e-06
849.0279907677711,2712.667798737501,0.03009190653308528,6.889022460062594e-06
861.0761835388556,2733.4838828263973,0.02951945441909053,6.8954211822744e-06
873.1243763099401,2754.2999669152937,0.028970683688296556,6.907150488567449e-06
885.1725690810241,2775.116051004189,0.028445905739935592,6.924005043717256e-06
897.2207618521087,2795.9321350930863,0.02794525508418652,6.9457661397163e-06
909.2689546231933,2816.7482191819813,0.027468694868035753,6.972200375777098e-06
921.3171473942772,2837.564303270877,0.027016023669455935,7.00305790340454e-06
933.3653401653615,2858.3803873597735,0.02658688348073539,7.038066654567696e-06
945.4135329364456,2879.196471448669,0.026180768792065982,7.076935506353129e-06
957.4617257075299,2900.012555537566,0.025797036677359355,7.11935329990675e-06
969.5099184786147,2920.828639626461,0.025434917776491976,7.164991513357878e-06
981.5581112496989,2941.644723715357,0.025093528061236263,7.213510665178109e-06
993.6063040207832,2962.460807804254,0.024771881266369287,7.264564214218145e-06
1005.6544967918677,2983.2768918931497,0.02446890186287181,7.317798743124269e-06
1017.7026895629515,3004.092975982046,0.024183438446781214,7.372871325364123e-06
1029.7508823340363,3024.909060070941,0.023914277415102117,7.429444733642148e-06
1041.799075105121,3045.725144159838,0.023660156799248367,7.4872070290624975e-06
1053.8472678762048,3066.541228248733,0.023419780126962303,7.545868332994682e-06
1065.8954606472892,3087.3573123376295,0.023191830185142037,7.605172104814831e-06
1077.9436534183735,3108.1733964265263,0.022974982558781894,7.66490137235507e-06
1089.991846189458,3128.989480515421,0.022767918825316067,7.724881840315025e-06
1102.0400389605425,3149.8055646043176,0.02256933928860353,7.784982027944452e-06
1114.0882317316268,3170.6216486932135,0.0223779751429805,7.845123721917245e-06
1126.1364245027107,3191.4377327821094,0.022192599964944854,7.905268922799544e-06
1138.1846172737953,3212.253816871006,0.022012040438001042,7.965430548303499e-06
1150.2328100448797,3233.0699009599016,0.021835186225094106,8.025658265577238e-06
1162.2810028159638,3253.8859850487975,0.021660998912468758,8.086039873029513e-06
1174.3291955870484,3274.7020691376933,0.021488519959200807,8.146692156927212e-06
1186.3773883581327,3295.51815322659,0.021316877597014745,8.207752525623697e-06
1198.4255811292169,3316.3342373154865,0.021145292636267563,8.269368510728887e-06
1210.4737739003012,3337.1503214043814,0.02097308314518467,8.331691753416693e-06
1222.5219666713858,3357.966405493278,0.02079966798102083,8.394863451927745e-06
1234.5701594424695,3378.782489582173,0.020624569163198977,8.459011646257628e-06
1246.6183522135543,3399.59857367107,0.020447413090035158,8.524233364799156e-06
1258.6665449846391,3420.4146577599663,0.020267930611855674,8.590590855765011e-06
1270.7147377557228,3441.2307418488613,0.020085955984304567,8.658104145876695e-06
1282.7629305268072,3462.046825937758,0.019901424736058385,8.726745563633533e-06
