-81.0768694834	36.487088646
-81.0657068011	36.4918551259
-81.0986578423	36.469214755
-81.0689172244	36.5077260109
-81.1192964427	36.4834878757
-81.1027366328	36.5078354907
-81.1435601624	36.4909694754
-81.12465067	36.4722331882
-81.0465179828	36.4780039628
-81.0756146796	36.5057043495
-81.1432224772	36.4687643747
-81.1067162987	36.4823657
-81.0589426473	36.4968094514
-81.1214519232	36.5175361167
-81.0546269586	36.4999313469
-81.0549810927	36.5062795262
-81.0485525285	36.4999291876
-81.0803508722	36.5175384946
-81.0498461701	36.4882856497
-81.0984734541	36.4833850731
-81.0667760224	36.4993576406
-81.1260435697	36.4665246721
-81.0685671354	36.4855076913
-81.054293536	36.4855087253
-81.1035433698	36.4756976517
-81.0552057912	36.4670783697
-81.048097738	36.5081975728
-81.1435963856	36.4950222092
-81.1050110129	36.5140761947
-81.0555758126	36.5146831965
-81.0533786895	36.4637435559
-81.1396566372	36.4788650326
-81.1094075998	36.5096871338
-81.1018783214	36.4945915486
-81.0956250489	36.4634726062
-81.0835585085	36.5089467446
-81.130720625	36.467326126
-81.121438889	36.4806019088
-81.0633623314	36.5058869419
-81.0639136128	36.5177419118
-81.1239437234	36.4915661743
-81.1214462178	36.5013774289
-81.0907176167	36.4670431798
-81.0749954383	36.494742455
-81.1393759036	36.4634639918
-81.0592078528	36.4733775164
-81.0600011256	36.4670383823
-81.0772658803	36.4742149627
-81.0843044419	36.4708815492
-81.0885394907	36.4932024376
-81.0731125268	36.5084824237
-81.1248121984	36.5137593931
-81.1178758804	36.5109002869
-81.1203754139	36.5048402504
-81.1139365265	36.4785835518
-81.1014356584	36.4668992007
-81.0746336875	36.5126323917
-81.1069952476	36.4889414249
-81.0572834958	36.4793044348
-81.0671718887	36.4736574218
-81.0494588074	36.5177373902
-81.0724958843	36.4892596022
-81.0482135499	36.4687657424
-81.1246562388	36.4863721112
-81.0507100938	36.4754033198
-81.0614097391	36.5149378943
-81.0751254221	36.5174663654
-81.0827053871	36.4823658969
-81.1282035777	36.4827319409
-81.0864539995	36.5068169221
-81.0645731633	36.4888458877
-81.0585544216	36.4847691369
-81.0671588214	36.5115374267
-81.0710398398	36.4681938679
