X,Y,u,u_sigma,lx,ly,lz
-4.492535715240901,4.026078198007131,-0.0037815479895885436,0.0015417462642880579,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-3.9613657772507525,-1.2256959761415547,0.003619506714948302,0.0006039375125448279,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-3.9613657772507525,-0.5679395238019933,-0.00640391505133437,0.0017333993539477895,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-3.9613657772507525,0.08981692853756795,-0.014883182520137914,0.003890695019788282,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-3.9613657772507525,0.7475733808771292,-0.019075659464513593,0.0034839418478696173,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-3.9613657772507525,1.405329833216691,-0.02185931813597809,0.0012338006950607452,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-3.9613657772507525,2.063086285556252,-0.011904606758116026,0.00011840737667293486,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-3.9613657772507525,2.720842737895814,-0.00015786443275808004,0.0014012211581498517,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-3.9613657772507525,3.3785991902353754,0.003111745596770147,0.001872521172100619,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-3.9613657772507525,4.026078198007131,0.001977045321456159,0.002332835832648337,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-3.4301958392606022,-1.2256959761415547,0.0012644691716288804,0.001489507973733385,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-3.4301958392606022,-0.5679395238019933,-0.00993255312197352,0.002713844631457266,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-3.4301958392606022,0.08981692853756795,-0.023595648602522574,0.004424821604841772,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-3.4301958392606022,0.7475733808771292,-0.03254384533192722,0.0028038885282390697,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
