X,Y,ux_mean,uy_mean,uz_mean,ux_var,uy_var,uz_var
-3714.04424147,-4429.25914882,-0.009862239899850439,0.0045021426535400075,-0.017539125324742194,0.001424556430600445,0.0013803451096610212,0.0017163822963806026
-27089.0863085,-23431.0066406,-0.0014441895787534742,-0.0018913346105668295,-0.0015925739448641313,0.0014039460520244129,0.0013627834960737637,0.0014411918411671497
-32227.268900300005,-131.675134234,-0.022882880829244084,-0.006047044455522191,0.019240192979572107,0.0010283981979498451,0.0008796631297835847,0.0012774964962491478
-17430.366333500002,-3522.64045623,-0.023572410143792476,-0.024714799581151227,0.07541310432557137,0.001421082981846157,0.0012507072911844752,0.0016893591175705927
-1913.8166106200001,-48293.6584492,0.0018699737708625513,-0.0019067114812401972,0.0014543223704541752,0.001358531736009282,0.0014754304091567124,0.001356385737609267
11565.5190258,18675.9694811,-0.019890673706750364,-0.009789815843387225,-0.0023963796161210037,0.0014626496217633699,0.0014803071515189419,0.0019443052772478153
-29041.657202800005,70896.27470100002,0.0015083460539550239,-0.00033572949271396175,0.015277116441750876,0.0015246862373100032,0.0014874457089271561,0.003150991504808223
-13392.8974796,-32120.144444400004,-0.0055887082131732685,-0.0018387728227303663,7.728232353892972e-05,0.001416599255534744,0.001454337220811011,0.0014739737772575358
-8316.85868575,57468.8722158,-0.006769362169249227,-0.002046583950166464,0.010560156512654018,0.0014713420047779947,0.0011194514405492594,0.0024546445944076934
-25642.9291333,29413.818153100005,-0.006693335144731902,0.008853632468476834,0.00438998804640181,0.0013885195693219413,0.0013037034961391606,0.0015415792011114467
-11720.0904117,69155.4682101,-0.0009063377940914927,-0.0003468028709570465,-0.012584515740237336,0.0014969689660901024,0.0014237492238507422,0.0027426293200934577
-26225.7498179,12293.360560700003,-0.022888821435370594,0.009453851734970806,0.018620360709539985,0.001331699420485559,0.001439798696215587,0.0012971639083506957
-8892.47981436,257.331953618,-0.016316455791221873,-0.004234443009059237,0.000787114312962911,0.0013874799056968715,0.001174392837023933,0.001558633728876712
-29859.6388823,-32351.5608754,0.0016974809044802905,0.00013151291308517005,0.005867259324364479,0.0013906308356468184,0.0012298857924172633,0.0014801328429639431
