120.112049731	23.236783557	1200
120.71250233	22.6874445872	4242
120.404590303	22.9092302153	6575
120.237523696	23.0102763654	6144
120.15450333	23.1972943041	2676
120.814148899	22.5672350258	7681
120.479780265	22.4630985849	7010
120.556367201	22.8234324426	7757
120.92565756	22.4627870711	1507
120.365724666	22.6452163323	7246
120.314368436	23.2810513376	379
120.526354729	22.6745514505	5343
120.318486458	22.6901802665	1728
120.272779671	23.1404507194	548
120.239852832	23.0803353719	7660
120.397422043	22.655265819	5263
120.453513314	22.4776742629	4029
120.320593775	22.6797586224	8528
120.479918589	22.8129728691	2264
120.262431928	23.0903914633	602
120.422838561	22.6865701639	1335
120.276618346	23.2901539503	7076
120.399946987	22.6398393976	1076
120.649164251	22.9293433371	3536
120.150089853	23.1376542338	986
120.221912915	23.0586113528	808
120.606904503	22.691243666	6160
120.382633281	22.4992837166	6360
120.282549984	23.0795902695	4311
120.11833123	23.238053454	7304
120.462897122	22.6974492487	4557
120.335056009	22.5321598309	3884
120.333559039	23.1101213634	8330
120.124755749	23.0767024715	6413
120.514997434	22.8375964629	977
120.511824001	22.5394320832	5523
121.052875754	23.4820050038	1445
120.291875359	23.0266506395	6675
120.545107952	22.7583767582	5101
120.147627932	23.1222191056	1813
120.310702059	22.6180242217	3116
120.374716599	22.7653270525	4204
121.06786576	22.7372352146	5687
120.358915131	22.7248553897	1877
120.64124475	22.9952315892	5425
120.549707665	22.7375275802	8353
120.32415486	23.2080969107	361
120.285658795	22.8127203453	6686
120.172345768	23.1176996958	7780
120.20982993	23.0394014019	6459
120.55177084	22.8255164267	2851
120.590627882	23.0907312033	3074
120.281299005	23.0775028969	2730
120.240459962	22.8443195265	3266
120.488299885	22.777949998	5072
120.447790461	22.7745829959	7562
120.297011574	22.9732853651	793
120.334947138	22.5913757763	1598
120.286843815	22.6542607804	1701
120.306805944	23.2889604227	1244
120.422922386	23.2983005809	1613
120.400833949	22.6014752335	5991
120.318234879	22.6059438101	5989
120.323592552	22.6397307207	1911
120.412103772	22.5956499123	3684
120.368622713	22.6593987324	5349
120.116381582	23.0775115509	269
120.213889323	23.084445532	4699
120.26760616	22.6725715846	5262
120.526825044	22.5586215152	1186
120.306652769	22.7614677349	1469
120.821168061	22.5251064444	415
120.253475274	22.9886275936	7013
120.130432645	23.1305095265	2706
120.571834902	22.7542119576	1852
120.2567756	23.0073991243	6152
120.304444955	22.8190101207	2261
120.533888301	22.6220106017	8778
120.34067037	23.1134686495	785
120.504636757	22.700396029	1438
120.333208357	22.6293211305	8739
120.369930411	22.6243715667	2013
120.485521103	22.5869571248	7592
120.110266893	23.1492134549	8316
120.848842256	22.8323997812	7995
120.143447782	23.120122429	5600
120.474183424	22.6782753226	4497
120.199037969	23.0089350531	4739
121.036169273	23.1309649805	5939
120.702710117	22.4510032062	4397
120.686899055	23.0748558483	1904
120.520050265	22.7617038071	2968
120.215252053	23.1966167513	3374
120.416295224	22.5793909095	2631
120.150582845	23.2431506348	130
120.318846745	23.1392857298	2426
120.787704817	23.0272249459	4900
120.218870593	22.7929798774	4328
120.343461855	22.7281683601	2302
120.263665501	22.9256830443	1578
120.196335053	23.2186703529	3498
120.286427547	23.0303931872	3526
120.369477288	22.6468895832	7687
120.295636623	22.8352571007	8063
120.614434453	22.7859036525	4675
120.442982892	22.583170686	7286
120.298227991	22.7956467895	4013
120.490203067	22.456015983	60
120.354887558	23.1239151298	2951
120.145453323	23.1468147609	5915
120.498493523	22.521910253	3247
120.1859924	22.8938129962	5937
120.699674237	22.826317274	1745
120.194519848	22.9801516408	7054
120.346948989	22.6447719564	4248
120.317373297	23.2464474338	5213
120.22008655	22.8067436799	6578
120.274900542	22.767663278	6070
120.285853583	23.0996119993	7123
120.182621544	23.1811074846	1439
120.302056208	22.9612018108	8363
